,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
2383,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,4206.186813186816,GravityBasedInstallation,,,,3.0,0.0,,,,
2395,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,4226.186813186816,GravityBasedInstallation,,,,3.0,0.0,,,,
2396,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153811,171774.0384615369,ACTION,4226.186813186816,GravityBasedInstallation,,,,,,Site,,,
2400,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,4231.186813186816,GravityBasedInstallation,,,,,,,,,
2402,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,4232.186813186816,GravityBasedInstallation,,,,,,,,,
2410,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,4244.186813186816,GravityBasedInstallation,,,,,,,,,
2414,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,4250.186813186816,GravityBasedInstallation,,,,,,,,,
2415,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,4250.186813186816,GravityBasedInstallation,,,,1.0,,site,,,
2421,,Multi-Purpose AHTS Vessel,Transit,8.571428571428571,38281.07142857143,ACTION,4258.758241758244,GravityBasedInstallation,,,,,,,,,
2428,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,4268.648351648354,GravityBasedInstallation,,,,3.0,0.0,,,,
