,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
2335,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4104.250000000003,TurbineInstallation,,,,,,,,,
2336,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4105.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2339,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4111.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2340,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4114.000000000003,TurbineInstallation,,,,,,,,,
2341,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4115.500000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2343,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4121.500000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2344,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4124.500000000003,TurbineInstallation,,,,,,,,,
2347,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4125.500000000003,TurbineInstallation,,,,,,,,,
2348,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4127.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2349,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4133.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2350,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4134.000000000003,TurbineInstallation,,,,,,,,,
2351,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4135.000000000003,TurbineInstallation,,,,,,,,,
2352,,WTIV,Lift Blade,1.5,25000.0,ACTION,4136.500000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2353,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4140.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2354,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4141.000000000003,TurbineInstallation,,,,,,,,,
2355,,WTIV,Lift Blade,1.5,25000.0,ACTION,4142.500000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2358,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4146.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2359,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4147.000000000003,TurbineInstallation,,,,,,,,,
2360,,WTIV,Lift Blade,1.5,25000.0,ACTION,4148.500000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2361,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4152.000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2362,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4152.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2365,,WTIV,Transit,12.0,200000.0,ACTION,4164.433333333336,TurbineInstallation,,,,,,,,,
2366,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4168.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2369,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4172.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2370,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4176.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2371,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4177.933333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2372,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4179.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2373,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4180.933333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2375,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4184.933333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2378,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4188.933333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2379,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4192.933333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2380,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4194.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2381,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4195.933333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2382,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4197.433333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2384,,WTIV,Transit,12.0,200000.0,ACTION,4209.433333333336,TurbineInstallation,,,,,,,,,
2385,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4211.433333333336,TurbineInstallation,,,,,,,,,
2386,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4211.8666666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2387,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4214.8666666666695,TurbineInstallation,,,,,,,,,
2389,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4215.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2391,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4221.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2393,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4224.6166666666695,TurbineInstallation,,,,,,,,,
2394,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4226.1166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2401,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4232.1166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2403,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4235.1166666666695,TurbineInstallation,,,,,,,,,
2405,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4236.1166666666695,TurbineInstallation,,,,,,,,,
2406,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4237.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2409,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4243.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2411,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4244.6166666666695,TurbineInstallation,,,,,,,,,
2412,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4245.6166666666695,TurbineInstallation,,,,,,,,,
2413,,WTIV,Lift Blade,1.5,25000.0,ACTION,4247.1166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2416,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4250.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2417,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4251.6166666666695,TurbineInstallation,,,,,,,,,
2418,,WTIV,Lift Blade,1.5,25000.0,ACTION,4253.1166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2419,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4256.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2420,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4257.6166666666695,TurbineInstallation,,,,,,,,,
2422,,WTIV,Lift Blade,1.5,25000.0,ACTION,4259.1166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2423,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4262.6166666666695,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2424,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4263.050000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2425,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4265.050000000003,TurbineInstallation,,,,,,,,,
2426,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4265.483333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2427,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4268.483333333336,TurbineInstallation,,,,,,,,,
2429,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4269.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2430,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4275.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2431,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4278.233333333336,TurbineInstallation,,,,,,,,,
2432,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4279.733333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2433,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4285.733333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2434,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4288.733333333336,TurbineInstallation,,,,,,,,,
2435,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4289.733333333336,TurbineInstallation,,,,,,,,,
2436,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4291.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2437,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4297.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2438,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4298.233333333336,TurbineInstallation,,,,,,,,,
2439,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4299.233333333336,TurbineInstallation,,,,,,,,,
2440,,WTIV,Lift Blade,1.5,25000.0,ACTION,4300.733333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2441,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4304.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2442,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4305.233333333336,TurbineInstallation,,,,,,,,,
2443,,WTIV,Lift Blade,1.5,25000.0,ACTION,4306.733333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2444,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4310.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2445,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4311.233333333336,TurbineInstallation,,,,,,,,,
2446,,WTIV,Lift Blade,1.5,25000.0,ACTION,4312.733333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2447,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4316.233333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2448,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4316.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2449,,WTIV,Transit,12.0,200000.0,ACTION,4328.66666666667,TurbineInstallation,,,,,,,,,
2450,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4332.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2451,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4336.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2452,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4340.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2453,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4342.16666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2454,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4343.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2455,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4345.16666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2456,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4349.16666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2457,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4353.16666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2460,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4357.16666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2461,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4358.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2462,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4360.16666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2464,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4361.66666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2468,,WTIV,Transit,12.0,200000.0,ACTION,4373.66666666667,TurbineInstallation,,,,,,,,,
2470,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4375.66666666667,TurbineInstallation,,,,,,,,,
2471,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4376.100000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2472,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4379.100000000003,TurbineInstallation,,,,,,,,,
2473,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4379.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2476,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4385.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2477,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4388.850000000003,TurbineInstallation,,,,,,,,,
2478,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4390.350000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2479,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4396.350000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2480,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4399.350000000003,TurbineInstallation,,,,,,,,,
2481,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4400.350000000003,TurbineInstallation,,,,,,,,,
2482,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4401.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2483,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4407.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2484,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4408.850000000003,TurbineInstallation,,,,,,,,,
2485,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4409.850000000003,TurbineInstallation,,,,,,,,,
2486,,WTIV,Lift Blade,1.5,25000.0,ACTION,4411.350000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2487,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4414.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2488,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4415.850000000003,TurbineInstallation,,,,,,,,,
2489,,WTIV,Lift Blade,1.5,25000.0,ACTION,4417.350000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2490,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4420.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2491,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4421.850000000003,TurbineInstallation,,,,,,,,,
2492,,WTIV,Lift Blade,1.5,25000.0,ACTION,4423.350000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2493,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4426.850000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2494,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4427.2833333333365,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2495,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4429.2833333333365,TurbineInstallation,,,,,,,,,
2496,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4429.71666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2497,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4432.71666666667,TurbineInstallation,,,,,,,,,
2498,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4433.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2499,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4439.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2500,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4442.46666666667,TurbineInstallation,,,,,,,,,
2501,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4443.96666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2502,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4449.96666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2503,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4452.96666666667,TurbineInstallation,,,,,,,,,
2504,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4453.96666666667,TurbineInstallation,,,,,,,,,
2505,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4455.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2506,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4461.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2507,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4462.46666666667,TurbineInstallation,,,,,,,,,
2508,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4463.46666666667,TurbineInstallation,,,,,,,,,
2509,,WTIV,Lift Blade,1.5,25000.0,ACTION,4464.96666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2510,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4468.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2511,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4469.46666666667,TurbineInstallation,,,,,,,,,
2512,,WTIV,Lift Blade,1.5,25000.0,ACTION,4470.96666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2513,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4474.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2514,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4475.46666666667,TurbineInstallation,,,,,,,,,
2515,,WTIV,Lift Blade,1.5,25000.0,ACTION,4476.96666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2516,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4480.46666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2517,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4480.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2519,,WTIV,Transit,12.0,200000.0,ACTION,4492.900000000003,TurbineInstallation,,,,,,,,,
2522,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4496.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2523,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4500.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2525,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4504.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2526,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4506.400000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2527,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4507.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2528,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4509.400000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2531,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4513.400000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2532,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4517.400000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2533,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4521.400000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2534,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4522.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2535,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4524.400000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2536,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4525.900000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2537,,WTIV,Transit,12.0,200000.0,ACTION,4537.900000000003,TurbineInstallation,,,,,,,,,
2539,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4539.900000000003,TurbineInstallation,,,,,,,,,
2540,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4540.333333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2541,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4543.333333333337,TurbineInstallation,,,,,,,,,
2542,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4544.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2544,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4550.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2547,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4553.083333333337,TurbineInstallation,,,,,,,,,
2549,,WTIV,Delay,3.0,50000.0,ACTION,4556.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2550,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4557.583333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2552,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4563.583333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2554,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4566.583333333337,TurbineInstallation,,,,,,,,,
2555,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4567.583333333337,TurbineInstallation,,,,,,,,,
2556,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4569.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2559,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4575.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2560,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4576.083333333337,TurbineInstallation,,,,,,,,,
2561,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4577.083333333337,TurbineInstallation,,,,,,,,,
2562,,WTIV,Lift Blade,1.5,25000.0,ACTION,4578.583333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2563,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4582.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2564,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4583.083333333337,TurbineInstallation,,,,,,,,,
2565,,WTIV,Lift Blade,1.5,25000.0,ACTION,4584.583333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2566,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4588.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2567,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4589.083333333337,TurbineInstallation,,,,,,,,,
2568,,WTIV,Lift Blade,1.5,25000.0,ACTION,4590.583333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2569,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4594.083333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2570,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4594.51666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2571,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4596.51666666667,TurbineInstallation,,,,,,,,,
2572,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4596.9500000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2573,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4599.9500000000035,TurbineInstallation,,,,,,,,,
2574,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4600.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2575,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4606.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2576,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4609.7000000000035,TurbineInstallation,,,,,,,,,
2577,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4611.2000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2578,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4617.2000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2579,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4620.2000000000035,TurbineInstallation,,,,,,,,,
2580,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4621.2000000000035,TurbineInstallation,,,,,,,,,
2581,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4622.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2582,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4628.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2583,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4629.7000000000035,TurbineInstallation,,,,,,,,,
2584,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4630.7000000000035,TurbineInstallation,,,,,,,,,
2585,,WTIV,Delay,6.0,100000.0,ACTION,4636.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2586,,WTIV,Lift Blade,1.5,25000.0,ACTION,4638.2000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2588,,WTIV,Delay,21.0,350000.0,ACTION,4659.2000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2590,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4662.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2591,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4663.7000000000035,TurbineInstallation,,,,,,,,,
2592,,WTIV,Lift Blade,1.5,25000.0,ACTION,4665.2000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2595,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4668.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2596,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4669.7000000000035,TurbineInstallation,,,,,,,,,
2597,,WTIV,Lift Blade,1.5,25000.0,ACTION,4671.2000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2599,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4674.7000000000035,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2600,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4675.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2605,,WTIV,Transit,12.0,200000.0,ACTION,4687.133333333337,TurbineInstallation,,,,,,,,,
