cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,2526.0,MooringSystemSupplyChain,5.0,,107.0,34680.489639997664
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,2526.0,MooringSystemSupplyChain,4.0,,108.0,34441.03409919766
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,2526.0,MooringSystemSupplyChain,3.0,,109.0,34262.41070259766
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,2526.0,MooringSystemSupplyChain,2.0,,110.0,34022.95516179767
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,2526.0,MooringSystemSupplyChain,1.0,,111.0,33843.53148099766
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,2526.0,MooringSystemSupplyChain,0.0,,112.0,33604.27598659766
0.0,5.0,Chain Production 1,"140, Manufacture: chain_bottom_d0.074",6.445261740680913,ACTION,2528.4490407035714,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"29, Manufacture: polyester_d0.123",87.6,ACTION,2540.3999999999987,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,2540.3999999999987,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,2540.3999999999987,MooringSystemSupplyChain,9.0,,,
0.0,6.0,Chain Production 1,"141, Manufacture: chain_top_d0.074",24.665369842499086,ACTION,2553.1144105460703,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 1,"14, Manufacture: suction_anchor_d1.33",182.5,ACTION,2555.0,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 2,"14, Manufacture: suction_anchor_d2.32",182.5,ACTION,2555.0,MooringSystemSupplyChain,,,,
0.0,7.0,Chain Production 1,"142, Manufacture: chain_bottom_d0.074",6.0883689124569855,ACTION,2559.2027794585274,MooringSystemSupplyChain,,,,
0.0,8.0,Chain Production 1,"143, Manufacture: chain_bottom_d0.074",6.455155127670878,ACTION,2565.6579345861983,MooringSystemSupplyChain,,,,
0.0,9.0,Chain Production 1,"144, Manufacture: chain_bottom_d0.074",6.103025057234965,ACTION,2571.760959643433,MooringSystemSupplyChain,,,,
0.0,10.0,Chain Production 1,"145, Manufacture: chain_bottom_d0.075",5.777393026555023,ACTION,2577.538352669988,MooringSystemSupplyChain,,,,
0.0,11.0,Chain Production 1,"146, Manufacture: chain_top_d0.075",24.522163661489742,ACTION,2602.0605163314776,MooringSystemSupplyChain,,,,
0.0,12.0,Chain Production 1,"147, Manufacture: chain_bottom_d0.075",5.773112625618425,ACTION,2607.833628957096,MooringSystemSupplyChain,,,,
0.0,0.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,66.0,,,
0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,66.0,68.0,112.0,33604.27598659766
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,65.0,,113.0,33593.183468654184
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,64.0,,114.0,33555.250335764365
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,63.0,,115.0,33518.20597676671
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,62.0,,116.0,33507.09286339317
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,61.0,,117.0,33469.14730863027
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,60.0,,118.0,33456.76950850555
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,59.0,,119.0,33419.57293278341
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,58.0,,120.0,33382.55261009998
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,57.0,,121.0,33369.78048912931
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,56.0,,122.0,33331.78817704568
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,55.0,,123.0,33293.9857076318
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,54.0,,124.0,33281.22525188729
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,53.0,,125.0,33243.58056042285
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,52.0,,126.0,33231.17244497618
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,51.0,,127.0,33218.303985370745
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,50.0,,128.0,33180.590696739804
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,49.0,,129.0,33142.604546410235
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,48.0,,130.0,33131.42594159469
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,47.0,,131.0,33118.76626654943
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,46.0,,132.0,33106.66810953172
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,45.0,,133.0,33095.86812567513
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,44.0,,134.0,33085.01591600642
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,43.0,,135.0,33047.2290333606
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,42.0,,136.0,33034.5456795003
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,41.0,,137.0,33024.35552976138
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,40.0,,138.0,33014.13367532597
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,39.0,,139.0,33002.390228426615
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,38.0,,140.0,32965.76246099705
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,37.0,,141.0,32954.88121992673
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,36.0,,142.0,32943.147040227144
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,35.0,,143.0,32933.22776890605
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,34.0,,144.0,32895.43473033651
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,33.0,,145.0,32857.97090789887
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,32.0,,146.0,32820.50253819416
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,31.0,,147.0,32783.44478005759
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,30.0,,148.0,32746.69879427137
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,29.0,,149.0,32734.30901334437
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,28.0,,150.0,32697.54904707141
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,27.0,,151.0,32660.279205654595
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,26.0,,152.0,32648.946115585968
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,25.0,,153.0,32637.370980343632
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,24.0,,154.0,32625.796360501092
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,23.0,,155.0,32613.55634264467
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,22.0,,156.0,32575.839875015015
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,21.0,,157.0,32538.03740477321
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,20.0,,158.0,32525.629287718042
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,19.0,,159.0,32487.984542747134
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,18.0,,160.0,32475.886279439284
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,17.0,,161.0,32438.500284281312
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,16.0,,162.0,32401.114039141983
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,15.0,,163.0,32391.156397767805
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,14.0,,164.0,32354.158550663775
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,13.0,,165.0,32317.569261167533
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,12.0,,166.0,32306.818283920045
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,11.0,,167.0,32269.53926205331
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,10.0,,168.0,32258.186932004835
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,9.0,,169.0,32247.30551659911
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,8.0,,170.0,32210.247677918123
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,7.0,,171.0,32199.49752795975
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,6.0,,172.0,32162.500059614315
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,5.0,,173.0,32152.670044993167
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,4.0,,174.0,32116.02566449212
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,3.0,,175.0,32106.188424966957
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,2.0,,176.0,32069.596029549717
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,1.0,,177.0,32060.585655544688
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,2609.9978191640816,MooringSystemSupplyChain,0.0,,178.0,32024.14857910567
0.0,1.0,Ropes Production 1,"30, Manufacture: polyester_d0.123",87.6,ACTION,2627.9999999999986,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,2627.9999999999986,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,2627.9999999999986,MooringSystemSupplyChain,10.0,,,
0.0,13.0,Chain Production 1,"148, Manufacture: chain_top_d0.075",24.510168989718142,ACTION,2632.3437979468144,MooringSystemSupplyChain,,,,
0.0,14.0,Chain Production 1,"149, Manufacture: chain_top_d0.075",24.52384493540133,ACTION,2656.867642882216,MooringSystemSupplyChain,,,,
0.0,15.0,Chain Production 1,"150, Manufacture: chain_top_d0.075",24.49978250007185,ACTION,2681.367425382288,MooringSystemSupplyChain,,,,
0.0,16.0,Chain Production 1,"151, Manufacture: chain_bottom_d0.075",5.715961763958721,ACTION,2687.0833871462464,MooringSystemSupplyChain,,,,
0.0,17.0,Chain Production 1,"152, Manufacture: chain_bottom_d0.075",5.742523341825525,ACTION,2692.825910488072,MooringSystemSupplyChain,,,,
0.0,12.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,0.0,134.0,178.0,32024.14857910567
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,1.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,2.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,3.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,4.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,5.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,6.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,7.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,8.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,9.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,10.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,11.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,12.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,13.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,14.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,15.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,16.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,17.0,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2693.9978191640816,MooringSystemSupplyChain,18.0,,,
0.0,2.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,2694.0,MooringSystemSupplyChain,0.0,24.0,112.0,33604.27598659766
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,2694.0,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,2694.0,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,2694.0,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,2694.0,MooringSystemSupplyChain,4.0,,,
0.0,18.0,Chain Production 1,"153, Manufacture: chain_bottom_d0.075",5.17698557936004,ACTION,2698.002896067432,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,4.005076903350528,ACTION,2698.002896067432,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2698.002896067432,MooringSystemSupplyChain,19.0,,,
0.0,1.0,Ropes Production 1,"31, Manufacture: polyester_d0.123",87.6,ACTION,2715.5999999999985,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,2715.5999999999985,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,2715.5999999999985,MooringSystemSupplyChain,11.0,,,
0.0,1.0,Chain Production 1,"154, Manufacture: chain_top_d0.075",24.294671277570252,ACTION,2722.2975673450023,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,24.29467127757016,ACTION,2722.2975673450023,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2722.2975673450023,MooringSystemSupplyChain,20.0,,,
0.0,5.0,Anchors Production 1,"15, Manufacture: suction_anchor_d1.33",182.5,ACTION,2737.5,MooringSystemSupplyChain,,,,
0.0,5.0,Anchors Production 2,"15, Manufacture: suction_anchor_d2.32",182.5,ACTION,2737.5,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,2737.5,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,2737.5,MooringSystemSupplyChain,5.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,2737.5,MooringSystemSupplyChain,6.0,,,
0.0,1.0,Chain Production 1,"155, Manufacture: chain_top_d0.076",24.29953719252162,ACTION,2746.597104537524,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,24.29953719252171,ACTION,2746.597104537524,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2746.597104537524,MooringSystemSupplyChain,21.0,,,
0.0,1.0,Chain Production 1,"156, Manufacture: chain_bottom_d0.076",5.190099868334138,ACTION,2751.787204405858,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,5.190099868334073,ACTION,2751.787204405858,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2751.787204405858,MooringSystemSupplyChain,22.0,,,
0.0,1.0,Chain Production 1,"157, Manufacture: chain_top_d0.077",24.014194706478797,ACTION,2775.801399112337,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,24.014194706478975,ACTION,2775.801399112337,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2775.801399112337,MooringSystemSupplyChain,23.0,,,
0.0,1.0,Chain Production 1,"158, Manufacture: chain_bottom_d0.077",4.392151227634904,ACTION,2780.193550339972,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,4.392151227634713,ACTION,2780.193550339972,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2780.193550339972,MooringSystemSupplyChain,24.0,,,
0.0,1.0,Chain Production 1,"159, Manufacture: chain_bottom_d0.078",4.436672077180416,ACTION,2784.6302224171523,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,4.436672077180447,ACTION,2784.6302224171523,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2784.6302224171523,MooringSystemSupplyChain,25.0,,,
0.0,1.0,Ropes Production 1,"32, Manufacture: polyester_d0.123",87.6,ACTION,2803.1999999999985,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,2803.1999999999985,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,2803.1999999999985,MooringSystemSupplyChain,12.0,,,
0.0,1.0,Chain Production 1,"160, Manufacture: chain_top_d0.078",24.029557859614826,ACTION,2808.659780276767,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,24.02955785961467,ACTION,2808.659780276767,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2808.659780276767,MooringSystemSupplyChain,26.0,,,
0.0,1.0,Ropes Production 1,"33, Manufacture: polyester_d0.123",87.6,ACTION,2890.7999999999984,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,2890.7999999999984,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,2890.7999999999984,MooringSystemSupplyChain,13.0,,,
0.0,2.0,Anchors Production 1,"16, Manufacture: suction_anchor_d1.33",182.5,ACTION,2920.0,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"16, Manufacture: suction_anchor_d2.32",182.5,ACTION,2920.0,MooringSystemSupplyChain,,,,
0.0,,Chain Production 1,Reset Machine.,168.0,ACTION,2976.659780276767,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"34, Manufacture: polyester_d0.123",87.6,ACTION,2978.3999999999983,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,2978.3999999999983,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,2978.3999999999983,MooringSystemSupplyChain,14.0,,,
0.0,1.0,Chain Production 1,"161, Manufacture: chain_bottom_d0.079",9.22565803341828,ACTION,2985.8854383101852,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,177.2256580334183,ACTION,2985.8854383101852,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2985.8854383101852,MooringSystemSupplyChain,27.0,,,
0.0,1.0,Chain Production 1,"162, Manufacture: chain_bottom_d0.079",9.219209637499645,ACTION,2995.104647947685,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,9.219209637499716,ACTION,2995.104647947685,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,2995.104647947685,MooringSystemSupplyChain,28.0,,,
0.0,1.0,Chain Production 1,"163, Manufacture: chain_bottom_d0.079",9.203729161134028,ACTION,3004.308377108819,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,9.203729161134106,ACTION,3004.308377108819,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3004.308377108819,MooringSystemSupplyChain,29.0,,,
0.0,1.0,Chain Production 1,"164, Manufacture: chain_top_d0.079",26.140342496205974,ACTION,3030.448719605025,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,26.140342496205903,ACTION,3030.448719605025,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3030.448719605025,MooringSystemSupplyChain,30.0,,,
0.0,1.0,Chain Production 1,"165, Manufacture: chain_top_d0.079",26.143950601688488,ACTION,3056.5926702067136,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,26.14395060168863,ACTION,3056.5926702067136,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3056.5926702067136,MooringSystemSupplyChain,31.0,,,
0.0,1.0,Ropes Production 1,"35, Manufacture: polyester_d0.123",87.6,ACTION,3065.999999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,3065.999999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,3065.999999999998,MooringSystemSupplyChain,15.0,,,
0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,3073.5,MooringSystemSupplyChain,6.0,,,
0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,3073.5,MooringSystemSupplyChain,6.0,24.0,178.0,32024.14857910567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3073.5,MooringSystemSupplyChain,5.0,,179.0,31844.62488510567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3073.5,MooringSystemSupplyChain,4.0,,180.0,31605.46941390567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3073.5,MooringSystemSupplyChain,3.0,,181.0,31425.64550050567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3073.5,MooringSystemSupplyChain,2.0,,182.0,31186.08993650567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3073.5,MooringSystemSupplyChain,1.0,,183.0,30991.36404140567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3073.5,MooringSystemSupplyChain,0.0,,184.0,30752.208570205672
0.0,1.0,Chain Production 1,"166, Manufacture: chain_top_d0.079",26.13169093071154,ACTION,3082.724361137425,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,26.131690930711557,ACTION,3082.724361137425,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3082.724361137425,MooringSystemSupplyChain,32.0,,,
0.0,1.0,Chain Production 1,"167, Manufacture: chain_bottom_d0.08",9.212490126692051,ACTION,3091.936851264117,MooringSystemSupplyChain,,,,
