,cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
2813,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,29217.5,MooringSystemSupplyChain,,,,
2814,0.0,0.0,Rope Transport Railcar,Full: Transport Ropes,336.0,ACTION,29320.663400000005,MooringSystemSupplyChain,10.0,,,
2815,0.0,,Rope Transport Railcar,Rope arrives at Port.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,10.0,120.0,740.0,2220.119624900006
2816,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,9.0,,740.0,2220.119624900006
2817,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,8.0,,740.0,2220.119624900006
2818,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,7.0,,740.0,2220.119624900006
2819,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,6.0,,740.0,2220.119624900006
2820,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,5.0,,740.0,2220.119624900006
2821,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,4.0,,740.0,2220.119624900006
2822,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,3.0,,740.0,2220.119624900006
2823,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,2.0,,740.0,2220.119624900006
2824,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,1.0,,740.0,2220.119624900006
2825,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,29320.663400000005,MooringSystemSupplyChain,0.0,,740.0,2220.119624900006
2826,0.0,1.0,Anchors Production 1,"161, Manufacture: suction_anchor_d1.4",182.5,ACTION,29400.0,MooringSystemSupplyChain,,,,
2827,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,29400.0,MooringSystemSupplyChain,,,,
2828,0.0,,Anchor Transport Vessel,"Loading Anchor, 161",0.0,ACTION,29400.0,MooringSystemSupplyChain,5.0,,,
2829,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,29400.5,MooringSystemSupplyChain,,,,
2830,0.0,2.0,Ropes Production 1,"132, Manufacture: polyester_d0.123",224.1195,ACTION,29432.771500000006,MooringSystemSupplyChain,,,,
2831,0.0,1.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,29488.663400000005,MooringSystemSupplyChain,0.0,130.0,740.0,2220.119624900006
2832,0.0,,Rope Transport Railcar,"Loading Rope, 131",0.0,ACTION,29488.663400000005,MooringSystemSupplyChain,1.0,,,
2833,0.0,,Rope Transport Railcar,"Loading Rope, 132",0.0,ACTION,29488.663400000005,MooringSystemSupplyChain,2.0,,,
2834,0.0,1.0,Anchors Production 1,"162, Manufacture: suction_anchor_d1.38",182.5,ACTION,29583.0,MooringSystemSupplyChain,,,,
2835,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,29583.0,MooringSystemSupplyChain,,,,
2836,0.0,,Anchor Transport Vessel,"Loading Anchor, 162",0.0,ACTION,29583.0,MooringSystemSupplyChain,6.0,,,
2837,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,29583.5,MooringSystemSupplyChain,,,,
2838,0.0,3.0,Ropes Production 1,"133, Manufacture: polyester_d0.123",229.3181,ACTION,29662.089600000007,MooringSystemSupplyChain,,,,
2839,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,173.4262000000017,ACTION,29662.089600000007,MooringSystemSupplyChain,,,,
2840,0.0,,Rope Transport Railcar,"Loading Rope, 133",0.0,ACTION,29662.089600000007,MooringSystemSupplyChain,3.0,,,
2841,0.0,1.0,Anchors Production 1,"163, Manufacture: suction_anchor_d1.31",182.5,ACTION,29766.0,MooringSystemSupplyChain,,,,
2842,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,29766.5,MooringSystemSupplyChain,,,,
2843,0.0,1.0,Ropes Production 1,"134, Manufacture: polyester_d0.123",229.1872,ACTION,29891.276800000007,MooringSystemSupplyChain,,,,
2844,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,229.1872000000003,ACTION,29891.276800000007,MooringSystemSupplyChain,,,,
2845,0.0,,Rope Transport Railcar,"Loading Rope, 134",0.0,ACTION,29891.276800000007,MooringSystemSupplyChain,4.0,,,
2846,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,29919.0,MooringSystemSupplyChain,6.0,,,
2847,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,29919.0,MooringSystemSupplyChain,6.0,156.0,740.0,2220.119624900006
2848,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,29919.0,MooringSystemSupplyChain,5.0,,740.0,2220.119624900006
2849,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,29919.0,MooringSystemSupplyChain,4.0,,741.0,2041.3962152000095
2850,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,29919.0,MooringSystemSupplyChain,3.0,,741.0,2041.3962152000095
2851,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,29919.0,MooringSystemSupplyChain,2.0,,741.0,2041.3962152000095
2852,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,29919.0,MooringSystemSupplyChain,1.0,,741.0,2041.3962152000095
2853,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,29919.0,MooringSystemSupplyChain,0.0,,742.0,1872.1728656000123
2854,0.0,2.0,Anchors Production 1,"164, Manufacture: suction_anchor_d1.31",182.5,ACTION,29949.0,MooringSystemSupplyChain,,,,
2855,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,30087.0,MooringSystemSupplyChain,0.0,162.0,742.0,1872.1728656000123
2856,0.0,,Anchor Transport Vessel,"Loading Anchor, 163",0.0,ACTION,30087.0,MooringSystemSupplyChain,1.0,,,
2857,0.0,,Anchor Transport Vessel,"Loading Anchor, 164",0.0,ACTION,30087.0,MooringSystemSupplyChain,2.0,,,
2858,0.0,1.0,Ropes Production 1,"135, Manufacture: polyester_d0.123",225.6155,ACTION,30116.892300000007,MooringSystemSupplyChain,,,,
2859,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,225.61549999999988,ACTION,30116.892300000007,MooringSystemSupplyChain,,,,
2860,0.0,,Rope Transport Railcar,"Loading Rope, 135",0.0,ACTION,30116.892300000007,MooringSystemSupplyChain,5.0,,,
2861,0.0,3.0,Anchors Production 1,"165, Manufacture: suction_anchor_d2.44",182.5,ACTION,30131.5,MooringSystemSupplyChain,,,,
2862,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,44.5,ACTION,30131.5,MooringSystemSupplyChain,,,,
2863,0.0,,Anchor Transport Vessel,"Loading Anchor, 165",0.0,ACTION,30131.5,MooringSystemSupplyChain,3.0,,,
2864,0.0,1.0,Anchors Production 1,"166, Manufacture: suction_anchor_d2.19",182.5,ACTION,30314.0,MooringSystemSupplyChain,,,,
2865,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,30314.0,MooringSystemSupplyChain,,,,
2866,0.0,,Anchor Transport Vessel,"Loading Anchor, 166",0.0,ACTION,30314.0,MooringSystemSupplyChain,4.0,,,
2867,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,30314.5,MooringSystemSupplyChain,,,,
2868,0.0,1.0,Ropes Production 1,"136, Manufacture: polyester_d0.123",225.59680000000003,ACTION,30342.489100000006,MooringSystemSupplyChain,,,,
2869,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,225.59679999999935,ACTION,30342.489100000006,MooringSystemSupplyChain,,,,
2870,0.0,,Rope Transport Railcar,"Loading Rope, 136",0.0,ACTION,30342.489100000006,MooringSystemSupplyChain,6.0,,,
2871,0.0,1.0,Anchors Production 1,"167, Manufacture: suction_anchor_d1.26",182.5,ACTION,30497.0,MooringSystemSupplyChain,,,,
2872,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,30497.0,MooringSystemSupplyChain,,,,
2873,0.0,,Anchor Transport Vessel,"Loading Anchor, 167",0.0,ACTION,30497.0,MooringSystemSupplyChain,5.0,,,
2874,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,30497.5,MooringSystemSupplyChain,,,,
2875,0.0,1.0,Ropes Production 1,"137, Manufacture: polyester_d0.123",229.43030000000002,ACTION,30571.919400000006,MooringSystemSupplyChain,,,,
2876,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,229.4303,ACTION,30571.919400000006,MooringSystemSupplyChain,,,,
2877,0.0,,Rope Transport Railcar,"Loading Rope, 137",0.0,ACTION,30571.919400000006,MooringSystemSupplyChain,7.0,,,
2878,0.0,1.0,Anchors Production 1,"168, Manufacture: suction_anchor_d1.31",182.5,ACTION,30680.0,MooringSystemSupplyChain,,,,
2879,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,30680.0,MooringSystemSupplyChain,,,,
2880,0.0,,Anchor Transport Vessel,"Loading Anchor, 168",0.0,ACTION,30680.0,MooringSystemSupplyChain,6.0,,,
2881,0.0,1.0,Ropes Production 1,"138, Manufacture: polyester_d0.123",229.5986,ACTION,30801.518000000007,MooringSystemSupplyChain,,,,
2882,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,229.59860000000117,ACTION,30801.518000000007,MooringSystemSupplyChain,,,,
2883,0.0,,Rope Transport Railcar,"Loading Rope, 138",0.0,ACTION,30801.518000000007,MooringSystemSupplyChain,8.0,,,
2884,0.0,1.0,Anchors Production 1,"169, Manufacture: suction_anchor_d2.18",182.5,ACTION,30862.5,MooringSystemSupplyChain,,,,
2885,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,31016.0,MooringSystemSupplyChain,6.0,,,
2886,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,31016.0,MooringSystemSupplyChain,6.0,162.0,742.0,1872.1728656000123
2887,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,31016.0,MooringSystemSupplyChain,5.0,,742.0,1872.1728656000123
2888,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,31016.0,MooringSystemSupplyChain,4.0,,742.0,1872.1728656000123
2889,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,31016.0,MooringSystemSupplyChain,3.0,,742.0,1872.1728656000123
2890,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,31016.0,MooringSystemSupplyChain,2.0,,742.0,1872.1728656000123
2891,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,31016.0,MooringSystemSupplyChain,1.0,,742.0,1872.1728656000123
2892,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,31016.0,MooringSystemSupplyChain,0.0,,742.0,1872.1728656000123
2893,0.0,1.0,Ropes Production 1,"139, Manufacture: polyester_d0.123",235.2834,ACTION,31036.801400000008,MooringSystemSupplyChain,,,,
2894,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,235.28340000000026,ACTION,31036.801400000008,MooringSystemSupplyChain,,,,
2895,0.0,,Rope Transport Railcar,"Loading Rope, 139",0.0,ACTION,31036.801400000008,MooringSystemSupplyChain,9.0,,,
2896,0.0,2.0,Anchors Production 1,"170, Manufacture: suction_anchor_d2.43",182.5,ACTION,31045.0,MooringSystemSupplyChain,,,,
2897,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,31184.0,MooringSystemSupplyChain,0.0,168.0,742.0,1872.1728656000123
2898,0.0,,Anchor Transport Vessel,"Loading Anchor, 169",0.0,ACTION,31184.0,MooringSystemSupplyChain,1.0,,,
2899,0.0,,Anchor Transport Vessel,"Loading Anchor, 170",0.0,ACTION,31184.0,MooringSystemSupplyChain,2.0,,,
2900,0.0,3.0,Anchors Production 1,"171, Manufacture: suction_anchor_d2.2",182.5,ACTION,31227.5,MooringSystemSupplyChain,,,,
2901,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,31227.5,MooringSystemSupplyChain,,,,
2902,0.0,,Anchor Transport Vessel,"Loading Anchor, 171",0.0,ACTION,31227.5,MooringSystemSupplyChain,3.0,,,
2903,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,31228.0,MooringSystemSupplyChain,,,,
2904,0.0,1.0,Ropes Production 1,"140, Manufacture: polyester_d0.123",235.0777,ACTION,31271.87910000001,MooringSystemSupplyChain,,,,
2905,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,235.07770000000164,ACTION,31271.87910000001,MooringSystemSupplyChain,,,,
2906,0.0,,Rope Transport Railcar,"Loading Rope, 140",0.0,ACTION,31271.87910000001,MooringSystemSupplyChain,10.0,,,
2907,0.0,1.0,Anchors Production 1,"172, Manufacture: suction_anchor_d2.03",182.5,ACTION,31410.5,MooringSystemSupplyChain,,,,
2908,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,31410.5,MooringSystemSupplyChain,,,,
2909,0.0,,Anchor Transport Vessel,"Loading Anchor, 172",0.0,ACTION,31410.5,MooringSystemSupplyChain,4.0,,,
2910,0.0,1.0,Ropes Production 1,"141, Manufacture: polyester_d0.123",231.07590000000002,ACTION,31502.95500000001,MooringSystemSupplyChain,,,,
2911,0.0,1.0,Anchors Production 1,"173, Manufacture: suction_anchor_d2.19",182.5,ACTION,31593.0,MooringSystemSupplyChain,,,,
2912,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,31593.0,MooringSystemSupplyChain,,,,
2913,0.0,,Anchor Transport Vessel,"Loading Anchor, 173",0.0,ACTION,31593.0,MooringSystemSupplyChain,5.0,,,
2914,0.0,0.0,Rope Transport Railcar,Full: Transport Ropes,336.0,ACTION,31607.87910000001,MooringSystemSupplyChain,10.0,,,
2915,0.0,,Rope Transport Railcar,Rope arrives at Port.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,10.0,130.0,742.0,1872.1728656000123
2916,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,9.0,,742.0,1872.1728656000123
2917,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,8.0,,742.0,1872.1728656000123
2918,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,7.0,,742.0,1872.1728656000123
2919,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,6.0,,742.0,1872.1728656000123
2920,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,5.0,,742.0,1872.1728656000123
2921,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,4.0,,742.0,1872.1728656000123
2922,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,3.0,,742.0,1872.1728656000123
2923,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,2.0,,742.0,1872.1728656000123
2924,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,1.0,,742.0,1872.1728656000123
2925,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,31607.87910000001,MooringSystemSupplyChain,0.0,,742.0,1872.1728656000123
2926,0.0,2.0,Ropes Production 1,"142, Manufacture: polyester_d0.123",231.09459999999999,ACTION,31734.04960000001,MooringSystemSupplyChain,,,,
2927,0.0,1.0,Anchors Production 1,"174, Manufacture: suction_anchor_d2.18",182.5,ACTION,31775.5,MooringSystemSupplyChain,,,,
2928,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,31775.5,MooringSystemSupplyChain,,,,
2929,0.0,,Anchor Transport Vessel,"Loading Anchor, 174",0.0,ACTION,31775.5,MooringSystemSupplyChain,6.0,,,
2930,0.0,1.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,31775.87910000001,MooringSystemSupplyChain,0.0,140.0,742.0,1872.1728656000123
2931,0.0,,Rope Transport Railcar,"Loading Rope, 141",0.0,ACTION,31775.87910000001,MooringSystemSupplyChain,1.0,,,
2932,0.0,,Rope Transport Railcar,"Loading Rope, 142",0.0,ACTION,31775.87910000001,MooringSystemSupplyChain,2.0,,,
2933,0.0,1.0,Anchors Production 1,"175, Manufacture: suction_anchor_d2.19",182.5,ACTION,31958.0,MooringSystemSupplyChain,,,,
2934,0.0,3.0,Ropes Production 1,"143, Manufacture: polyester_d0.123",236.6485,ACTION,31970.69810000001,MooringSystemSupplyChain,,,,
2935,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,194.8189999999995,ACTION,31970.69810000001,MooringSystemSupplyChain,,,,
2936,0.0,,Rope Transport Railcar,"Loading Rope, 143",0.0,ACTION,31970.69810000001,MooringSystemSupplyChain,3.0,,,
2937,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,32111.5,MooringSystemSupplyChain,6.0,,,
2938,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,32111.5,MooringSystemSupplyChain,6.0,168.0,742.0,1872.1728656000123
2939,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,32111.5,MooringSystemSupplyChain,5.0,,742.0,1872.1728656000123
2940,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,32111.5,MooringSystemSupplyChain,4.0,,742.0,1872.1728656000123
2941,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,32111.5,MooringSystemSupplyChain,3.0,,742.0,1872.1728656000123
2942,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,32111.5,MooringSystemSupplyChain,2.0,,743.0,1630.023719300014
2943,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,32111.5,MooringSystemSupplyChain,1.0,,743.0,1630.023719300014
2944,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,32111.5,MooringSystemSupplyChain,0.0,,743.0,1630.023719300014
2945,0.0,2.0,Anchors Production 1,"176, Manufacture: suction_anchor_d2.43",182.5,ACTION,32140.5,MooringSystemSupplyChain,,,,
2946,0.0,1.0,Ropes Production 1,"144, Manufacture: polyester_d0.123",236.87290000000002,ACTION,32207.571000000007,MooringSystemSupplyChain,,,,
2947,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,236.87289999999848,ACTION,32207.571000000007,MooringSystemSupplyChain,,,,
2948,0.0,,Rope Transport Railcar,"Loading Rope, 144",0.0,ACTION,32207.571000000007,MooringSystemSupplyChain,4.0,,,
2949,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,32279.5,MooringSystemSupplyChain,0.0,174.0,743.0,1630.023719300014
2950,0.0,,Anchor Transport Vessel,"Loading Anchor, 175",0.0,ACTION,32279.5,MooringSystemSupplyChain,1.0,,,
2951,0.0,,Anchor Transport Vessel,"Loading Anchor, 176",0.0,ACTION,32279.5,MooringSystemSupplyChain,2.0,,,
2952,0.0,3.0,Anchors Production 1,"177, Manufacture: suction_anchor_d2.44",182.5,ACTION,32323.0,MooringSystemSupplyChain,,,,
2953,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,32323.0,MooringSystemSupplyChain,,,,
2954,0.0,,Anchor Transport Vessel,"Loading Anchor, 177",0.0,ACTION,32323.0,MooringSystemSupplyChain,3.0,,,
2955,0.0,1.0,Ropes Production 1,"145, Manufacture: polyester_d0.123",219.2575,ACTION,32426.828500000007,MooringSystemSupplyChain,,,,
2956,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,219.2574999999997,ACTION,32426.828500000007,MooringSystemSupplyChain,,,,
2957,0.0,,Rope Transport Railcar,"Loading Rope, 145",0.0,ACTION,32426.828500000007,MooringSystemSupplyChain,5.0,,,
2958,0.0,1.0,Anchors Production 1,"178, Manufacture: suction_anchor_d2.2",182.5,ACTION,32505.5,MooringSystemSupplyChain,,,,
2959,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,32505.5,MooringSystemSupplyChain,,,,
2960,0.0,,Anchor Transport Vessel,"Loading Anchor, 178",0.0,ACTION,32505.5,MooringSystemSupplyChain,4.0,,,
2961,0.0,1.0,Ropes Production 1,"146, Manufacture: polyester_d0.123",219.2575,ACTION,32646.086000000007,MooringSystemSupplyChain,,,,
2962,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,219.2574999999997,ACTION,32646.086000000007,MooringSystemSupplyChain,,,,
2963,0.0,,Rope Transport Railcar,"Loading Rope, 146",0.0,ACTION,32646.086000000007,MooringSystemSupplyChain,6.0,,,
2964,0.0,1.0,Anchors Production 1,"179, Manufacture: suction_anchor_d2.2",182.5,ACTION,32688.0,MooringSystemSupplyChain,,,,
2965,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,32688.0,MooringSystemSupplyChain,,,,
2966,0.0,,Anchor Transport Vessel,"Loading Anchor, 179",0.0,ACTION,32688.0,MooringSystemSupplyChain,5.0,,,
2967,0.0,1.0,Ropes Production 1,"147, Manufacture: polyester_d0.123",216.6395,ACTION,32862.72550000001,MooringSystemSupplyChain,,,,
2968,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.63950000000114,ACTION,32862.72550000001,MooringSystemSupplyChain,,,,
2969,0.0,,Rope Transport Railcar,"Loading Rope, 147",0.0,ACTION,32862.72550000001,MooringSystemSupplyChain,7.0,,,
2970,0.0,1.0,Anchors Production 1,"180, Manufacture: suction_anchor_d2.42",182.5,ACTION,32870.5,MooringSystemSupplyChain,,,,
2971,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,32870.5,MooringSystemSupplyChain,,,,
2972,0.0,,Anchor Transport Vessel,"Loading Anchor, 180",0.0,ACTION,32870.5,MooringSystemSupplyChain,6.0,,,
2973,0.0,1.0,Anchors Production 1,"181, Manufacture: suction_anchor_d2.19",182.5,ACTION,33053.0,MooringSystemSupplyChain,,,,
2974,0.0,1.0,Ropes Production 1,"148, Manufacture: polyester_d0.123",216.546,ACTION,33079.27150000001,MooringSystemSupplyChain,,,,
2975,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.5460000000021,ACTION,33079.27150000001,MooringSystemSupplyChain,,,,
2976,0.0,,Rope Transport Railcar,"Loading Rope, 148",0.0,ACTION,33079.27150000001,MooringSystemSupplyChain,8.0,,,
2977,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,33206.5,MooringSystemSupplyChain,6.0,,,
2978,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,33206.5,MooringSystemSupplyChain,6.0,174.0,743.0,1630.023719300014
2979,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,33206.5,MooringSystemSupplyChain,5.0,,743.0,1630.023719300014
2980,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,33206.5,MooringSystemSupplyChain,4.0,,743.0,1630.023719300014
2981,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,33206.5,MooringSystemSupplyChain,3.0,,743.0,1630.023719300014
2982,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,33206.5,MooringSystemSupplyChain,2.0,,743.0,1630.023719300014
2983,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,33206.5,MooringSystemSupplyChain,1.0,,743.0,1630.023719300014
2984,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,33206.5,MooringSystemSupplyChain,0.0,,743.0,1630.023719300014
2985,0.0,2.0,Anchors Production 1,"182, Manufacture: suction_anchor_d2.43",182.5,ACTION,33235.5,MooringSystemSupplyChain,,,,
2986,0.0,1.0,Ropes Production 1,"149, Manufacture: polyester_d0.123",215.8541,ACTION,33295.12560000001,MooringSystemSupplyChain,,,,
2987,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,215.85409999999683,ACTION,33295.12560000001,MooringSystemSupplyChain,,,,
2988,0.0,,Rope Transport Railcar,"Loading Rope, 149",0.0,ACTION,33295.12560000001,MooringSystemSupplyChain,9.0,,,
2989,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,33374.5,MooringSystemSupplyChain,0.0,180.0,743.0,1630.023719300014
2990,0.0,,Anchor Transport Vessel,"Loading Anchor, 181",0.0,ACTION,33374.5,MooringSystemSupplyChain,1.0,,,
2991,0.0,,Anchor Transport Vessel,"Loading Anchor, 182",0.0,ACTION,33374.5,MooringSystemSupplyChain,2.0,,,
2992,0.0,3.0,Anchors Production 1,"183, Manufacture: suction_anchor_d2.44",182.5,ACTION,33418.0,MooringSystemSupplyChain,,,,
2993,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,33418.0,MooringSystemSupplyChain,,,,
2994,0.0,,Anchor Transport Vessel,"Loading Anchor, 183",0.0,ACTION,33418.0,MooringSystemSupplyChain,3.0,,,
2995,0.0,1.0,Ropes Production 1,"150, Manufacture: polyester_d0.123",215.985,ACTION,33511.11060000001,MooringSystemSupplyChain,,,,
2996,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,215.98500000000058,ACTION,33511.11060000001,MooringSystemSupplyChain,,,,
2997,0.0,,Rope Transport Railcar,"Loading Rope, 150",0.0,ACTION,33511.11060000001,MooringSystemSupplyChain,10.0,,,
2998,0.0,1.0,Anchors Production 1,"184, Manufacture: suction_anchor_d2.21",182.5,ACTION,33600.5,MooringSystemSupplyChain,,,,
2999,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,33600.5,MooringSystemSupplyChain,,,,
3000,0.0,,Anchor Transport Vessel,"Loading Anchor, 184",0.0,ACTION,33600.5,MooringSystemSupplyChain,4.0,,,
3001,0.0,1.0,Ropes Production 1,"151, Manufacture: polyester_d0.123",218.2851,ACTION,33729.39570000001,MooringSystemSupplyChain,,,,
3002,0.0,1.0,Anchors Production 1,"185, Manufacture: suction_anchor_d2.2",182.5,ACTION,33783.0,MooringSystemSupplyChain,,,,
3003,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,33783.0,MooringSystemSupplyChain,,,,
3004,0.0,,Anchor Transport Vessel,"Loading Anchor, 185",0.0,ACTION,33783.0,MooringSystemSupplyChain,5.0,,,
