,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,per_trip,location,max_waveheight,max_windspeed,transit_speed
2,1.0,WTIV,Mobilize,168.0,2800000.0,ACTION,0.0,TurbineInstallation,,,,,,,,
6,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
9,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,8.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
11,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,12.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
13,,WTIV,Fasten Blade,1.5,25000.0,ACTION,13.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
14,,WTIV,Fasten Blade,1.5,25000.0,ACTION,15.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
16,,WTIV,Fasten Blade,1.5,25000.0,ACTION,16.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
21,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,20.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
24,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,24.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
26,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,28.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
27,,WTIV,Fasten Blade,1.5,25000.0,ACTION,30.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
30,,WTIV,Fasten Blade,1.5,25000.0,ACTION,31.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
32,,WTIV,Fasten Blade,1.5,25000.0,ACTION,33.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
39,,WTIV,Transit,12.0,200000.0,ACTION,45.0,TurbineInstallation,,,,,,,,
42,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,47.0,TurbineInstallation,,,,,,,,
43,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,47.43333333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
47,,WTIV,Release Tower Section,3.0,50000.0,ACTION,50.43333333333333,TurbineInstallation,,,,,,,,
48,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,51.18333333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
87,,WTIV,Delay,28.0,466666.6666666667,ACTION,79.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
93,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,85.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
94,,WTIV,Delay,3.0,50000.0,ACTION,88.18333333333334,TurbineInstallation,,,,,,,,
98,,WTIV,Release Tower Section,3.0,50000.0,ACTION,91.18333333333334,TurbineInstallation,,,,,,,,
101,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,92.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
108,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,98.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
115,,WTIV,Release Nacelle,3.0,50000.0,ACTION,101.68333333333334,TurbineInstallation,,,,,,,,
116,,WTIV,Reequip,1.0,16666.666666666668,ACTION,102.68333333333334,TurbineInstallation,,,,,,,,
120,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,104.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
129,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,110.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
132,,WTIV,Reequip,1.0,16666.666666666668,ACTION,111.18333333333334,TurbineInstallation,,,,,,,,
133,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,112.18333333333334,TurbineInstallation,,,,,,,,
136,,WTIV,Lift Blade,1.5,25000.0,ACTION,113.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
139,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,117.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
142,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,118.18333333333334,TurbineInstallation,,,,,,,,
144,,WTIV,Lift Blade,1.5,25000.0,ACTION,119.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
149,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,123.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
151,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,124.18333333333334,TurbineInstallation,,,,,,,,
153,,WTIV,Lift Blade,1.5,25000.0,ACTION,125.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
158,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,129.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
159,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,129.61666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
160,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,131.61666666666667,TurbineInstallation,,,,,,,,
161,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,132.05,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
164,,WTIV,Release Tower Section,3.0,50000.0,ACTION,135.05,TurbineInstallation,,,,,,,,
165,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,135.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
169,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,141.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
171,,WTIV,Release Tower Section,3.0,50000.0,ACTION,144.8,TurbineInstallation,,,,,,,,
173,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,146.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
177,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,152.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
179,,WTIV,Release Nacelle,3.0,50000.0,ACTION,155.3,TurbineInstallation,,,,,,,,
181,,WTIV,Reequip,1.0,16666.666666666668,ACTION,156.3,TurbineInstallation,,,,,,,,
184,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,157.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
190,,WTIV,Delay,24.0,400000.0,ACTION,181.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
191,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,187.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
192,,WTIV,Reequip,1.0,16666.666666666668,ACTION,188.8,TurbineInstallation,,,,,,,,
193,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,189.8,TurbineInstallation,,,,,,,,
196,,WTIV,Lift Blade,1.5,25000.0,ACTION,191.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
198,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,194.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
199,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,195.8,TurbineInstallation,,,,,,,,
201,,WTIV,Lift Blade,1.5,25000.0,ACTION,197.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
203,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,200.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
205,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,201.8,TurbineInstallation,,,,,,,,
206,,WTIV,Lift Blade,1.5,25000.0,ACTION,203.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
207,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,206.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
209,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,207.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
212,,WTIV,Transit,12.0,200000.0,ACTION,219.23333333333335,TurbineInstallation,,,,,,,,
214,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,223.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
217,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,227.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
219,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,231.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
221,,WTIV,Fasten Blade,1.5,25000.0,ACTION,232.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
223,,WTIV,Fasten Blade,1.5,25000.0,ACTION,234.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
225,,WTIV,Fasten Blade,1.5,25000.0,ACTION,235.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
229,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,239.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
235,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,243.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
237,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,247.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
241,,WTIV,Fasten Blade,1.5,25000.0,ACTION,249.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
244,,WTIV,Fasten Blade,1.5,25000.0,ACTION,250.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
246,,WTIV,Fasten Blade,1.5,25000.0,ACTION,252.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
260,,WTIV,Transit,12.0,200000.0,ACTION,264.23333333333335,TurbineInstallation,,,,,,,,
264,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,266.23333333333335,TurbineInstallation,,,,,,,,
265,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,266.6666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
268,,WTIV,Release Tower Section,3.0,50000.0,ACTION,269.6666666666667,TurbineInstallation,,,,,,,,
269,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,270.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
274,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,276.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
279,,WTIV,Release Tower Section,3.0,50000.0,ACTION,279.4166666666667,TurbineInstallation,,,,,,,,
281,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,280.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
289,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,286.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
292,,WTIV,Release Nacelle,3.0,50000.0,ACTION,289.9166666666667,TurbineInstallation,,,,,,,,
294,,WTIV,Reequip,1.0,16666.666666666668,ACTION,290.9166666666667,TurbineInstallation,,,,,,,,
297,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,292.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
300,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,298.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
303,,WTIV,Reequip,1.0,16666.666666666668,ACTION,299.4166666666667,TurbineInstallation,,,,,,,,
305,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,300.4166666666667,TurbineInstallation,,,,,,,,
306,,WTIV,Lift Blade,1.5,25000.0,ACTION,301.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
308,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,305.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
310,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,306.4166666666667,TurbineInstallation,,,,,,,,
312,,WTIV,Lift Blade,1.5,25000.0,ACTION,307.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
314,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,311.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
315,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,312.4166666666667,TurbineInstallation,,,,,,,,
317,,WTIV,Lift Blade,1.5,25000.0,ACTION,313.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
319,,WTIV,Delay,2.0,33333.333333333336,ACTION,315.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
323,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,319.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
325,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,319.85,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
326,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,321.85,TurbineInstallation,,,,,,,,
327,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,322.28333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
330,,WTIV,Release Tower Section,3.0,50000.0,ACTION,325.28333333333336,TurbineInstallation,,,,,,,,
331,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,326.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
335,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,332.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
338,,WTIV,Release Tower Section,3.0,50000.0,ACTION,335.03333333333336,TurbineInstallation,,,,,,,,
339,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,336.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
341,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,342.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
344,,WTIV,Release Nacelle,3.0,50000.0,ACTION,345.53333333333336,TurbineInstallation,,,,,,,,
345,,WTIV,Reequip,1.0,16666.666666666668,ACTION,346.53333333333336,TurbineInstallation,,,,,,,,
347,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,348.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
348,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,354.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
350,,WTIV,Reequip,1.0,16666.666666666668,ACTION,355.03333333333336,TurbineInstallation,,,,,,,,
351,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,356.03333333333336,TurbineInstallation,,,,,,,,
352,,WTIV,Lift Blade,1.5,25000.0,ACTION,357.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
356,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,361.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
357,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,362.03333333333336,TurbineInstallation,,,,,,,,
358,,WTIV,Lift Blade,1.5,25000.0,ACTION,363.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
360,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,367.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
362,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,368.03333333333336,TurbineInstallation,,,,,,,,
363,,WTIV,Lift Blade,1.5,25000.0,ACTION,369.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
365,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,373.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
367,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,373.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
378,,WTIV,Transit,12.0,200000.0,ACTION,385.4666666666667,TurbineInstallation,,,,,,,,
386,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,389.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
390,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,393.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
393,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,397.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
394,,WTIV,Fasten Blade,1.5,25000.0,ACTION,398.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
398,,WTIV,Fasten Blade,1.5,25000.0,ACTION,400.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
400,,WTIV,Fasten Blade,1.5,25000.0,ACTION,401.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
405,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,405.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
408,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,409.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
413,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,413.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
415,,WTIV,Fasten Blade,1.5,25000.0,ACTION,415.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
418,,WTIV,Fasten Blade,1.5,25000.0,ACTION,416.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
422,,WTIV,Fasten Blade,1.5,25000.0,ACTION,418.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
437,,WTIV,Transit,12.0,200000.0,ACTION,430.4666666666667,TurbineInstallation,,,,,,,,
440,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,432.4666666666667,TurbineInstallation,,,,,,,,
441,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,432.90000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
444,,WTIV,Release Tower Section,3.0,50000.0,ACTION,435.90000000000003,TurbineInstallation,,,,,,,,
445,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,436.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
448,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,442.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
450,,WTIV,Release Tower Section,3.0,50000.0,ACTION,445.65000000000003,TurbineInstallation,,,,,,,,
452,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,447.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
454,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,453.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
456,,WTIV,Release Nacelle,3.0,50000.0,ACTION,456.15000000000003,TurbineInstallation,,,,,,,,
457,,WTIV,Reequip,1.0,16666.666666666668,ACTION,457.15000000000003,TurbineInstallation,,,,,,,,
459,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,458.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
460,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,464.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
461,,WTIV,Reequip,1.0,16666.666666666668,ACTION,465.65000000000003,TurbineInstallation,,,,,,,,
463,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,466.65000000000003,TurbineInstallation,,,,,,,,
464,,WTIV,Lift Blade,1.5,25000.0,ACTION,468.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
466,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,471.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
468,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,472.65000000000003,TurbineInstallation,,,,,,,,
469,,WTIV,Lift Blade,1.5,25000.0,ACTION,474.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
471,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,477.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
474,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,478.65000000000003,TurbineInstallation,,,,,,,,
475,,WTIV,Lift Blade,1.5,25000.0,ACTION,480.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
477,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,483.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
478,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,484.08333333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
483,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,486.08333333333337,TurbineInstallation,,,,,,,,
484,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,486.5166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
486,,WTIV,Release Tower Section,3.0,50000.0,ACTION,489.5166666666667,TurbineInstallation,,,,,,,,
487,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,490.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
491,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,496.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
495,,WTIV,Release Tower Section,3.0,50000.0,ACTION,499.2666666666667,TurbineInstallation,,,,,,,,
498,,WTIV,Delay,2.0,33333.333333333336,ACTION,501.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
499,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,502.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
506,,WTIV,Delay,89.0,1483333.3333333335,ACTION,591.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
512,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,597.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
515,,WTIV,Release Nacelle,3.0,50000.0,ACTION,600.7666666666667,TurbineInstallation,,,,,,,,
517,,WTIV,Reequip,1.0,16666.666666666668,ACTION,601.7666666666667,TurbineInstallation,,,,,,,,
519,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,603.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
525,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,609.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
527,,WTIV,Reequip,1.0,16666.666666666668,ACTION,610.2666666666667,TurbineInstallation,,,,,,,,
529,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,611.2666666666667,TurbineInstallation,,,,,,,,
530,,WTIV,Lift Blade,1.5,25000.0,ACTION,612.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
535,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,616.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
537,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,617.2666666666667,TurbineInstallation,,,,,,,,
540,,WTIV,Lift Blade,1.5,25000.0,ACTION,618.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
543,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,622.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
544,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,623.2666666666667,TurbineInstallation,,,,,,,,
546,,WTIV,Lift Blade,1.5,25000.0,ACTION,624.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
550,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,628.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
552,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,628.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
565,,WTIV,Transit,12.0,200000.0,ACTION,640.6999999999999,TurbineInstallation,,,,,,,,
570,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,644.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
573,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,648.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
575,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,652.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
576,,WTIV,Fasten Blade,1.5,25000.0,ACTION,654.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
578,,WTIV,Fasten Blade,1.5,25000.0,ACTION,655.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
579,,WTIV,Fasten Blade,1.5,25000.0,ACTION,657.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
582,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,661.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
584,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,665.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
586,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,669.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
587,,WTIV,Fasten Blade,1.5,25000.0,ACTION,670.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
590,,WTIV,Fasten Blade,1.5,25000.0,ACTION,672.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
591,,WTIV,Fasten Blade,1.5,25000.0,ACTION,673.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
595,,WTIV,Transit,12.0,200000.0,ACTION,685.6999999999999,TurbineInstallation,,,,,,,,
598,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,687.6999999999999,TurbineInstallation,,,,,,,,
600,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,688.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
601,,WTIV,Release Tower Section,3.0,50000.0,ACTION,691.1333333333332,TurbineInstallation,,,,,,,,
602,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,691.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
606,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,697.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
609,,WTIV,Release Tower Section,3.0,50000.0,ACTION,700.8833333333332,TurbineInstallation,,,,,,,,
611,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,702.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
614,,WTIV,Delay,8.0,133333.33333333334,ACTION,710.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
620,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,716.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
621,,WTIV,Release Nacelle,3.0,50000.0,ACTION,719.3833333333332,TurbineInstallation,,,,,,,,
622,,WTIV,Reequip,1.0,16666.666666666668,ACTION,720.3833333333332,TurbineInstallation,,,,,,,,
623,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,721.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
625,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,727.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
626,,WTIV,Reequip,1.0,16666.666666666668,ACTION,728.8833333333332,TurbineInstallation,,,,,,,,
