,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
944,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1355.833333333333,TurbineInstallation,,,,,,,,,
945,,WTIV,Delay,4.0,66666.66666666667,ACTION,1359.833333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
946,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1360.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
949,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1366.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
950,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1369.583333333333,TurbineInstallation,,,,,,,,,
953,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1371.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
954,,WTIV,Delay,3.0,50000.0,ACTION,1374.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
959,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1380.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
963,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1383.083333333333,TurbineInstallation,,,,,,,,,
964,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1384.083333333333,TurbineInstallation,,,,,,,,,
965,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1385.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
966,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1391.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
967,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1392.583333333333,TurbineInstallation,,,,,,,,,
969,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1393.583333333333,TurbineInstallation,,,,,,,,,
971,,WTIV,Lift Blade,1.5,25000.0,ACTION,1395.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
972,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1398.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
975,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1399.583333333333,TurbineInstallation,,,,,,,,,
976,,WTIV,Lift Blade,1.5,25000.0,ACTION,1401.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
977,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1404.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
980,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1405.583333333333,TurbineInstallation,,,,,,,,,
981,,WTIV,Lift Blade,1.5,25000.0,ACTION,1407.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
988,,WTIV,Delay,72.0,1200000.0,ACTION,1479.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
991,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1482.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
992,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1483.0166666666664,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
993,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1485.0166666666664,TurbineInstallation,,,,,,,,,
994,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1485.4499999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
995,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1488.4499999999998,TurbineInstallation,,,,,,,,,
996,,WTIV,Delay,4.0,66666.66666666667,ACTION,1492.4499999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
997,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1493.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1001,,WTIV,Delay,12.0,200000.0,ACTION,1505.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1008,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1511.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1012,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1514.1999999999998,TurbineInstallation,,,,,,,,,
1015,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1515.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1017,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1521.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1019,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1524.6999999999998,TurbineInstallation,,,,,,,,,
1021,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1525.6999999999998,TurbineInstallation,,,,,,,,,
1024,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1527.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1027,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1533.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1028,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1534.1999999999998,TurbineInstallation,,,,,,,,,
1029,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1535.1999999999998,TurbineInstallation,,,,,,,,,
1030,,WTIV,Lift Blade,1.5,25000.0,ACTION,1536.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1031,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1540.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1035,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1541.1999999999998,TurbineInstallation,,,,,,,,,
1036,,WTIV,Lift Blade,1.5,25000.0,ACTION,1542.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1038,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1546.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1039,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1547.1999999999998,TurbineInstallation,,,,,,,,,
1041,,WTIV,Lift Blade,1.5,25000.0,ACTION,1548.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1042,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1552.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1043,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1552.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1049,,WTIV,Transit,12.0,200000.0,ACTION,1564.6333333333332,TurbineInstallation,,,,,,,,,
1055,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1568.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1057,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1572.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1058,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1576.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1059,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1578.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1060,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1579.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1061,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1581.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1062,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1585.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1063,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1589.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1064,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1593.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1065,,WTIV,Delay,23.0,383333.3333333334,ACTION,1616.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1066,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1617.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1067,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1619.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1068,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1620.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1069,,WTIV,Transit,12.0,200000.0,ACTION,1632.6333333333332,TurbineInstallation,,,,,,,,,
1070,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1634.6333333333332,TurbineInstallation,,,,,,,,,
1071,,WTIV,Delay,1.0,16666.666666666668,ACTION,1635.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1072,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1636.0666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1073,,WTIV,Delay,24.0,400000.0,ACTION,1660.0666666666666,TurbineInstallation,,,,,,,,,
1074,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1663.0666666666666,TurbineInstallation,,,,,,,,,
1075,,WTIV,Delay,1.0,16666.666666666668,ACTION,1664.0666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1076,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1664.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1077,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1670.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1081,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1673.8166666666666,TurbineInstallation,,,,,,,,,
1082,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1675.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1084,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1681.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1090,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1684.3166666666666,TurbineInstallation,,,,,,,,,
1091,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1685.3166666666666,TurbineInstallation,,,,,,,,,
1092,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1686.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1096,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1692.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1098,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1693.8166666666666,TurbineInstallation,,,,,,,,,
1099,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1694.8166666666666,TurbineInstallation,,,,,,,,,
1100,,WTIV,Lift Blade,1.5,25000.0,ACTION,1696.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1104,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1699.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1105,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1700.8166666666666,TurbineInstallation,,,,,,,,,
1106,,WTIV,Lift Blade,1.5,25000.0,ACTION,1702.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1108,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1705.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1109,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1706.8166666666666,TurbineInstallation,,,,,,,,,
1110,,WTIV,Lift Blade,1.5,25000.0,ACTION,1708.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1111,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1711.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1112,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1712.25,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1115,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1714.25,TurbineInstallation,,,,,,,,,
1116,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1714.6833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1117,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1717.6833333333334,TurbineInstallation,,,,,,,,,
1118,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1718.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1124,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1724.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1129,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1727.4333333333334,TurbineInstallation,,,,,,,,,
1131,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1728.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1133,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1734.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1135,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1737.9333333333334,TurbineInstallation,,,,,,,,,
1137,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1738.9333333333334,TurbineInstallation,,,,,,,,,
1139,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1740.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1142,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1746.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1144,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1747.4333333333334,TurbineInstallation,,,,,,,,,
1145,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1748.4333333333334,TurbineInstallation,,,,,,,,,
1146,,WTIV,Lift Blade,1.5,25000.0,ACTION,1749.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1153,,WTIV,Delay,37.0,616666.6666666667,ACTION,1786.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1154,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1790.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1155,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1791.4333333333334,TurbineInstallation,,,,,,,,,
1156,,WTIV,Lift Blade,1.5,25000.0,ACTION,1792.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1160,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1796.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1161,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1797.4333333333334,TurbineInstallation,,,,,,,,,
1162,,WTIV,Lift Blade,1.5,25000.0,ACTION,1798.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1165,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1802.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1166,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1802.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1172,,WTIV,Transit,12.0,200000.0,ACTION,1814.8666666666668,TurbineInstallation,,,,,,,,,
1176,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1818.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1179,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1822.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1184,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1826.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1188,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1828.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1189,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1829.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1190,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1831.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1192,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1835.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1195,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1839.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1196,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1843.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1197,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1844.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1198,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1846.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1202,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1847.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1206,,WTIV,Transit,12.0,200000.0,ACTION,1859.8666666666668,TurbineInstallation,,,,,,,,,
1207,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1861.8666666666668,TurbineInstallation,,,,,,,,,
1208,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1862.3000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1209,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1865.3000000000002,TurbineInstallation,,,,,,,,,
1211,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1866.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1217,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1872.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1219,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1875.0500000000002,TurbineInstallation,,,,,,,,,
1220,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1876.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1229,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1882.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1230,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1885.5500000000002,TurbineInstallation,,,,,,,,,
1231,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1886.5500000000002,TurbineInstallation,,,,,,,,,
1233,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1888.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1238,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1894.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1239,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1895.0500000000002,TurbineInstallation,,,,,,,,,
1240,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1896.0500000000002,TurbineInstallation,,,,,,,,,
1241,,WTIV,Lift Blade,1.5,25000.0,ACTION,1897.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1245,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1901.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1246,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1902.0500000000002,TurbineInstallation,,,,,,,,,
1247,,WTIV,Lift Blade,1.5,25000.0,ACTION,1903.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1250,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1907.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1251,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1908.0500000000002,TurbineInstallation,,,,,,,,,
1252,,WTIV,Lift Blade,1.5,25000.0,ACTION,1909.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1253,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1913.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1254,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1913.4833333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1255,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1915.4833333333336,TurbineInstallation,,,,,,,,,
1256,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1915.916666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1258,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1918.916666666667,TurbineInstallation,,,,,,,,,
1259,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1919.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1266,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1925.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1268,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1928.666666666667,TurbineInstallation,,,,,,,,,
1269,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1930.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1275,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1936.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1277,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1939.166666666667,TurbineInstallation,,,,,,,,,
1278,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1940.166666666667,TurbineInstallation,,,,,,,,,
1279,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1941.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1282,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1947.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1284,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1948.666666666667,TurbineInstallation,,,,,,,,,
1286,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1949.666666666667,TurbineInstallation,,,,,,,,,
1287,,WTIV,Lift Blade,1.5,25000.0,ACTION,1951.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1290,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1954.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1293,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1955.666666666667,TurbineInstallation,,,,,,,,,
1294,,WTIV,Lift Blade,1.5,25000.0,ACTION,1957.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1297,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1960.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1298,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1961.666666666667,TurbineInstallation,,,,,,,,,
1299,,WTIV,Lift Blade,1.5,25000.0,ACTION,1963.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1301,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1966.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1302,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1967.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1308,,WTIV,Transit,12.0,200000.0,ACTION,1979.1000000000004,TurbineInstallation,,,,,,,,,
1309,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1983.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1315,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1987.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1317,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1991.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1320,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1992.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1321,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1994.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1322,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1995.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1324,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1999.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1329,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2003.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1337,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2007.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1339,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2009.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1341,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2010.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1343,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2012.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1348,,WTIV,Transit,12.0,200000.0,ACTION,2024.1000000000004,TurbineInstallation,,,,,,,,,
1349,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2026.1000000000004,TurbineInstallation,,,,,,,,,
1350,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2026.5333333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1353,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2029.5333333333338,TurbineInstallation,,,,,,,,,
1354,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2030.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1357,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2036.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1361,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2039.2833333333338,TurbineInstallation,,,,,,,,,
1363,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2040.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1365,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2046.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1368,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2049.7833333333338,TurbineInstallation,,,,,,,,,
1369,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2050.7833333333338,TurbineInstallation,,,,,,,,,
1370,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2052.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1374,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2058.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1375,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2059.2833333333338,TurbineInstallation,,,,,,,,,
1377,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2060.2833333333338,TurbineInstallation,,,,,,,,,
1379,,WTIV,Lift Blade,1.5,25000.0,ACTION,2061.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1382,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2065.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
